27 50 17 
20 62 31 
9 57 14 
21 76 18 
13 75 12 
22 83 9 
5 65 17 
15 91 7 
20 63 20 
24 64 7 
16 83 21 
3 73 25 
7 74 16 
31 61 23 
12 55 39 
15 66 13 
21 79 8 
21 42 17 
10 67 19 
37 61 8 
21 79 11 
21 86 12 
13 59 23 
19 66 11 
19 65 24 
7 70 30 
26 61 22 
15 55 12 
32 63 1 
24 51 14 
13 85 37 
13 55 19 
10 91 12 
9 75 33 
10 75 16 
13 89 15 
9 50 21 
23 64 5 
18 58 6 
22 86 10 
14 87 3 
22 37 41 
28 54 36 
26 60 17 
15 60 26 
2 71 4 
13 65 21 
7 93 8 
9 83 12 
13 38 36 
18 56 7 
32 93 0 
26 77 14 
11 92 10 
4 74 11 
6 99 24 
17 60 22 
13 46 37 
18 68 24 
33 57 29 
26 54 17 
43 58 16 
15 66 5 
35 51 12 
1 99 6 
23 80 12 
25 55 19 
16 90 4 
12 55 22 
11 68 19 
35 78 13 
13 70 29 
1 72 18 
8 56 50 
18 63 7 
14 71 27 
29 63 11 
11 81 30 
21 67 4 
9 90 21 
19 46 14 
20 67 17 
23 93 16 
8 65 21 
17 62 16 
27 59 2 
19 67 10 
11 74 26 
3 43 46 
13 63 9 
6 101 22 
4 59 24 
16 61 23 
15 72 43 
13 76 5 
6 81 4 
9 74 33 
11 87 10 
17 66 3 
13 68 14 
4 55 35 
21 57 22 
10 68 35 
5 64 15 
9 59 21 
10 71 16 
25 48 21 
25 76 19 
14 79 18 
0 69 16 
35 68 5 
16 76 29 
18 44 26 
9 66 27 
11 84 9 
8 75 19 
25 62 36 
26 96 3 
15 79 19 
20 62 17 
15 71 4 
24 51 1 
21 69 17 
29 50 6 
13 62 15 
15 45 22 
23 74 11 
12 78 3 
22 60 17 
16 54 5 
20 39 34 
15 57 11 
39 35 14 
10 55 35 
17 56 30 
16 80 11 
1 72 21 
27 72 9 
37 56 17 
7 43 14 
3 59 20 
19 56 17 
9 59 23 
1 65 12 
12 62 7 
11 89 32 
23 68 17 
24 61 12 
10 59 16 
13 56 20 
31 44 36 
10 73 13 
16 43 13 
12 50 7 
15 71 12 
24 80 4 
8 45 34 
29 94 2 
14 61 34 
9 53 13 
18 94 9 
5 93 15 
44 49 11 
9 65 13 
6 64 22 
22 72 18 
17 64 13 
4 81 14 
20 52 24 
21 65 14 
10 77 6 
21 79 20 
40 47 16 
25 41 15 
20 72 17 
18 66 12 
12 69 10 
16 49 20 
12 48 27 
16 65 17 
9 80 6 
16 87 3 
3 70 28 
21 91 12 
27 44 23 
16 53 25 
12 54 22 
10 80 22 
20 72 2 
4 90 11 
26 79 12 
14 64 12 
23 50 15 
2 78 12 
11 50 21 
6 80 11 
17 61 1 
38 52 21 
30 58 19 
31 62 13 
20 53 22 
5 70 16 
10 108 12 
12 59 16 
16 68 19 
4 72 22 
14 79 15 
10 59 21 
32 68 30 
11 43 18 
16 52 26 
12 72 30 
9 69 10 
5 71 12 
5 56 16 
11 95 9 
13 55 18 
25 74 3 
12 62 10 
20 61 19 
38 43 24 
6 85 6 
14 58 32 
1 70 6 
25 48 34 
11 78 7 
5 80 7 
34 81 12 
19 64 6 
7 63 15 
29 52 12 
29 56 7 
31 65 7 
17 77 10 
9 64 13 
20 80 10 
23 60 21 
25 76 11 
12 109 6 
16 71 12 
13 54 7 
2 74 20 
6 52 33 
20 50 16 
8 48 35 
9 67 27 
7 58 31 
8 67 15 
19 61 8 
3 71 34 
8 80 0 
11 61 7 
16 84 21 
21 66 6 
13 78 25 
21 81 5 
26 33 61 
12 67 29 
32 38 33 
13 81 20 
1 80 13 
27 69 6 
12 69 31 
19 71 7 
15 55 18 
22 70 10 
23 68 21 
13 70 14 
15 87 7 
35 52 3 
13 58 24 
2 82 22 
8 73 14 
10 72 29 
18 54 17 
23 72 19 
16 57 11 
12 81 19 
7 48 39 
31 55 11 
24 69 34 
18 85 20 
14 73 6 
8 86 17 
42 57 0 
29 64 24 
14 57 11 
4 78 12 
11 60 12 
8 94 15 
24 80 9 
14 94 5 
30 72 29 
22 66 36 
12 63 31 
7 82 20 
37 51 22 
53 39 2 
7 67 15 
45 49 13 
7 89 21 
18 67 20 
9 40 23 
10 73 7 
25 68 11 
16 73 12 
8 72 30 
7 92 1 
29 55 15 
16 55 17 
6 55 33 
19 88 14 
14 82 13 
14 80 14 
17 91 14 
6 74 21 
9 70 14 
16 62 15 
11 60 25 
13 88 30 
13 85 17 
21 67 8 
27 65 11 
8 59 12 
11 66 9 
8 85 5 
39 53 21 
31 64 15 
27 73 9 
37 45 18 
1 68 14 
13 77 14 
29 55 12 
9 82 17 
3 47 24 
15 69 13 
29 75 23 
14 70 12 
29 65 13 
21 73 13 
33 62 3 
20 72 9 
24 77 22 
44 47 9 
34 54 10 
1 72 13 
20 50 17 
19 48 29 
1 86 13 
4 86 13 
15 79 5 
1 72 30 
2 113 15 
25 48 24 
19 45 35 
17 65 19 
13 58 36 
19 47 36 
15 77 27 
5 64 13 
3 92 4 
12 78 16 
23 72 7 
2 108 20 
12 63 27 
6 77 23 
27 75 15 
6 87 17 
11 50 20 
26 39 22 
23 104 10 
9 47 9 
11 86 13 
13 60 26 
18 91 9 
21 88 9 
21 61 22 
8 72 14 
17 70 8 
17 75 16 
12 60 20 
3 79 8 
22 66 23 
36 55 21 
13 65 24 
32 52 12 
31 80 22 
12 78 15 
5 97 8 
4 46 26 
22 35 24 
3 97 0 
18 50 7 
28 36 30 
14 53 17 
2 55 23 
8 71 14 
4 57 44 
13 86 10 
11 59 7 
14 68 29 
7 89 9 
22 87 8 
15 85 4 
14 54 22 
3 70 28 
18 46 12 
24 73 13 
12 68 31 
20 51 27 
16 46 18 
28 51 10 
17 56 3 
41 63 25 
2 76 9 
20 54 38 
10 73 7 
15 45 38 
14 57 10 
2 70 25 
12 93 9 
25 58 20 
26 54 11 
34 74 6 
26 61 13 
27 50 10 
22 62 15 
14 57 17 
35 55 17 
15 86 21 
23 81 1 
11 73 7 
9 87 17 
22 58 17 
5 45 21 
7 97 9 
30 60 7 
2 49 25 
31 89 14 
19 59 30 
9 65 14 
5 75 28 
15 74 28 
15 78 13 
10 76 12 
26 50 9 
20 57 6 
4 90 27 
24 66 17 
9 95 6 
11 50 37 
9 69 13 
28 69 6 
22 70 14 
25 61 27 
4 77 3 
29 81 6 
9 73 5 
17 57 9 
0 53 29 
5 87 14 
14 52 8 
10 84 27 
22 44 26 
9 80 10 
9 67 36 
27 60 6 
11 68 11 
4 100 19 
15 71 19 
23 51 15 
7 68 23 
18 54 31 
22 67 8 
8 74 15 
16 63 19 
4 67 13 
11 68 17 
16 68 2 
14 61 22 
16 63 9 
30 73 7 
33 51 35 
19 76 14 
12 79 18 
27 32 13 
22 56 24 
16 43 25 
12 54 9 
20 55 28 
32 79 4 
16 59 13 
13 55 26 
4 98 4 
20 55 26 
3 106 31 
28 51 15 
17 69 10 
27 42 46 
30 94 18 
5 66 25 
13 54 11 
27 62 17 
4 73 20 
19 100 10 
22 76 37 
26 52 17 
20 70 16 
18 53 30 
20 77 26 
17 52 28 
3 77 36 
7 78 32 
16 71 10 
15 56 11 
2 92 17 
23 64 34 
6 48 16 
29 60 10 
6 49 42 
10 83 7 
12 67 16 
14 69 10 
14 86 6 
34 74 28 
30 68 2 
23 61 18 
9 60 13 
12 62 13 
19 88 6 
22 74 22 
20 71 7 
17 61 18 
31 84 15 
25 62 32 
7 66 6 
10 57 23 
31 84 4 
13 73 32 
26 71 14 
8 92 0 
21 54 29 
4 67 27 
19 63 7 
13 80 15 
9 60 26 
1 84 7 
13 81 16 
6 59 15 
8 76 3 
45 40 5 
16 45 2 
17 76 5 
24 52 30 
21 48 42 
30 56 34 
9 107 16 
21 66 27 
21 50 19 
15 63 12 
14 102 3 
10 63 12 
24 78 16 
2 63 7 
6 83 16 
6 61 42 
13 61 26 
13 66 5 
20 55 14 
12 102 10 
12 56 15 
19 65 33 
6 50 17 
8 124 10 
10 78 9 
11 57 22 
36 57 15 
4 72 22 
12 76 7 
10 58 13 
14 85 12 
18 57 25 
12 75 32 
23 60 4 
22 61 15 
23 77 6 
10 76 34 
23 68 9 
52 57 9 
5 80 2 
21 58 10 
21 76 13 
7 102 5 
12 68 23 
16 78 9 
12 87 15 
17 67 15 
26 65 11 
5 79 27 
11 44 21 
20 56 14 
16 71 39 
25 48 18 
27 61 12 
7 97 11 
11 68 12 
19 69 16 
30 49 24 
24 53 1 
22 84 25 
21 57 26 
15 64 22 
7 68 21 
27 45 13 
25 54 18 
16 70 21 
26 36 29 
16 54 41 
12 90 0 
12 79 23 
29 78 16 
14 73 12 
15 61 15 
18 61 19 
13 67 25 
33 63 17 
19 73 6 
10 55 15 
24 67 13 
24 93 22 
5 77 0 
14 76 13 
19 69 6 
18 85 19 
20 72 5 
5 63 18 
18 59 6 
38 39 18 
10 93 27 
11 83 20 
9 38 43 
26 47 1 
41 40 16 
10 57 38 
28 54 14 
5 63 42 
3 75 8 
17 91 12 
7 94 18 
16 84 3 
18 89 7 
8 78 19 
13 35 23 
7 57 19 
8 91 8 
7 53 19 
18 69 6 
23 53 15 
4 67 28 
35 84 15 
5 37 23 
20 52 6 
7 77 20 
15 52 26 
19 59 29 
24 78 16 
2 61 22 
